"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-08-06 07:08:40","A","Barbell Squat","4","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Squat","5","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Bench Press","1","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Bench Press","2","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Bench Press","3","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Bench Press","4","145","5","","","lbs",
"2018-08-06 07:08:40","A","Barbell Bench Press","5","145","5","","","lbs",
"2018-08-06 07:08:40","A","Bent Over Barbell Row","1","115","5","","","lbs",
"2018-08-06 07:08:40","A","Bent Over Barbell Row","2","115","5","","","lbs",
"2018-08-06 07:08:40","A","Bent Over Barbell Row","3","115","5","","","lbs",
"2018-08-06 07:08:40","A","Bent Over Barbell Row","4","115","5","","","lbs",
"2018-08-06 07:08:40","A","Bent Over Barbell Row","5","115","5","","","lbs",
"2018-08-06 07:08:40","A","Dumbbell Fly","1","42.5","10","","","lbs",
"2018-08-06 07:08:40","A","Dumbbell Fly","2","42.5","10","","","lbs",
"2018-08-06 07:08:40","A","Dumbbell Fly","3","42.5","10","","","lbs",
"2018-08-06 07:08:40","A","Close Grip Lat Pulldown","1","145","5","","","lbs",
"2018-08-06 07:08:40","A","Close Grip Lat Pulldown","2","145","5","","","lbs",
"2018-08-06 07:08:40","A","Close Grip Lat Pulldown","3","145","5","","","lbs",
"2018-08-08 11:53:45","B","Standing Barbell Military Press","1","105","5","","","lbs",
"2018-08-08 11:53:45","B","Standing Barbell Military Press","2","105","5","","","lbs",
"2018-08-08 11:53:45","B","Standing Barbell Military Press","3","105","5","","","lbs",
"2018-08-08 11:53:45","B","Standing Barbell Military Press","4","105","5","","","lbs",
"2018-08-08 11:53:45","B","Standing Barbell Military Press","5","105","5","","","lbs",
"2018-08-08 11:53:45","B","Lateral Dumbbell Raises","1","52.5","6","","","lbs",
"2018-08-08 11:53:45","B","Lateral Dumbbell Raises","2","52.5","6","","","lbs",
"2018-08-08 11:53:45","B","Lateral Dumbbell Raises","3","52.5","6","","","lbs",
"2018-08-08 11:53:45","B","Seated Bent Over Rear Delt Raise","1","42.5","6","","","lbs",
"2018-08-08 11:53:45","B","Seated Bent Over Rear Delt Raise","2","42.5","6","","","lbs",
"2018-08-08 11:53:45","B","Seated Bent Over Rear Delt Raise","3","42.5","6","","","lbs",
"2018-08-08 11:53:45","B","Decline Oblique Crunch","1","","10","","","lbs",
"2018-08-08 11:53:45","B","Decline Oblique Crunch","2","","10","","","lbs",
"2018-08-08 11:53:45","B","Decline Oblique Crunch","3","","10","","","lbs",
"2018-08-08 11:53:45","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-08-08 11:53:45","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-08-08 11:53:45","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-08-08 11:53:45","B","Barbell Deadlifts","1","170","5","","","lbs",
"2018-08-08 11:53:45","B","Barbell Deadlifts","2","170","5","","","lbs",
"2018-08-08 11:53:45","B","Barbell Deadlifts","3","170","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Squat","1","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Squat","2","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Squat","3","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Squat","4","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Squat","5","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Bench Press","1","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Bench Press","2","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Bench Press","3","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Bench Press","4","150","5","","","lbs",
"2018-08-10 06:56:29","A","Barbell Bench Press","5","150","5","","","lbs",
"2018-08-10 06:56:29","A","Bent Over Barbell Row","1","120","5","","","lbs",
"2018-08-10 06:56:29","A","Bent Over Barbell Row","2","120","5","","","lbs",
"2018-08-10 06:56:29","A","Bent Over Barbell Row","3","120","5","","","lbs",
"2018-08-10 06:56:29","A","Bent Over Barbell Row","4","120","5","","","lbs",
"2018-08-10 06:56:29","A","Bent Over Barbell Row","5","120","5","","","lbs",
